,SNTL_STATION,NSE_BCQC,PBIAS(%)_BCQC,PEAK_NSE_BCQC,PEAK_PBIAS(%)_BCQC,Period(yrs)_BCQC,NSE_DAYMET,PBIAS(%)_DAYMET,PEAK_NSE_DAYMET,PEAK_PBIAS(%)_DAYMET,Period(yrs)_DAYMET,NSE_GRIDMET,PBIAS(%)_GRIDMET,PEAK_NSE_GRIDMET,PEAK_PBIAS(%)_GRIDMET,Period(yrs)_GRIDMET,NSE_PRISM,PBIAS(%)_PRISM,PEAK_NSE_PRISM,PEAK_PBIAS(%)_PRISM,Period(yrs)_PRISM,NSE_RAW,PBIAS(%)_RAW,PEAK_NSE_RAW,PEAK_PBIAS(%)_RAW,Period(yrs)_RAW,SNTL:ID,State,SNTL:Name,SNOTEL_Elev_ft,Latitude,Longitude,Data_Starting_Date,Data_Ending_Date,par_id
356,624_CO,0.8449594673003553,-5.235433499230513,0.6754323781313953,5.021949314207762,28,0.6347460049475421,-30.60453168047213,0.2863324601935078,-17.440139917454548,27,0.5072336218123671,-42.50063609204428,-0.5629814660157253,-29.85847261657347,27,0.7216211288742782,-23.825117317492772,0.631776357372047,-10.681292626525764,27,0.5780886332008026,-33.464041422037795,-0.1582828584186895,-19.974866549301733,28,624,CO,Middle Creek,11250,37.62,-107.03,7/26/1980,9/30/2018,co053951
357,625_WY,0.6425070630416145,-21.450285803590397,0.04324462227842096,-19.34974007938528,28,-0.17646831199485513,-74.68288459877354,-4.729128455364017,-70.94546950287932,27,0.01904212625194246,-62.866944375143355,-2.7761673429361378,-56.99645228581503,27,0.022366111218419468,-62.48924099589532,-2.8930183007029084,-57.615833235397815,27,0.0645263482136541,-61.03442155503507,-2.7597336492177367,-55.12252430283212,28,625,WY,Middle Powder,7760,43.63,-107.18,10/1/1978,9/30/2018,wy480778
358,626_UT,0.4121765419718237,-49.260382161068236,-3.03089359486336,-42.918808702631175,28,0.036941985438292746,-69.09551925348488,-4.328119198781681,-58.07790744663914,27,0.15023127603697795,-62.87288461774457,-3.7237308359817103,-52.509459840070534,27,0.20889353328657406,-61.494625030309685,-3.3662521140055723,-51.87819154798496,27,-0.09761435434732424,-76.77331550027112,-5.884755228960505,-66.88629313897748,28,626,UT,Midway Valley,9827,37.57,-112.84,9/30/1980,9/30/2018,ut421267
359,627_ID,0.7124370710823629,-28.56986141734876,0.5729002414054774,-14.209636912129035,28,0.5157714441498205,-42.14416291600398,-0.2856085981888019,-28.787393083009405,27,0.16091796547213974,-57.88482822213216,-1.8311680244890527,-44.221440505431566,27,0.3890173538517221,-49.20086780409571,-0.6904633596958649,-34.331685217697746,27,0.4020111868809784,-47.40337844474064,-0.4795547223122258,-32.07891848514891,28,627,ID,Mill Creek Summit,8800,44.47,-114.49,3/9/1979,9/30/2018,id101671
360,628_UT,0.3648765669216818,-54.898450178740475,-1.0162252412079145,-38.399620803003934,28,0.1079933971861593,-64.72753646301739,-2.102681691491608,-49.865071477715766,27,0.0006973890002078821,-72.31681663833385,-3.091652816810951,-57.571859949545114,27,0.2361935662938416,-60.736587476362345,-1.6457693029899207,-46.090640368983,27,0.059151135231707785,-71.725031381275,-3.0104792877533724,-57.80415067649386,28,628,UT,Mill-D North,8963,40.66,-111.64,10/1/1988,9/30/2018,ut420072
361,629_CO,0.7777571948135863,-16.659478766833253,0.5735227198779429,-5.460175121050355,28,0.5224587483015029,-38.69126757440512,-0.2607026655186735,-23.34545345442203,27,0.6637874924597773,-33.030040085375845,-0.24329938840796306,-22.741728908082727,27,0.8697555691344026,5.759799608743763,0.6956239230607889,9.571926574193704,27,0.3726103747478209,-50.004840121732215,-1.2153984343865465,-35.357546467718365,28,629,CO,Mineral Creek,10040,37.85,-107.73,10/1/1978,9/30/2018,co053951
362,631_UT,0.17234110648230114,-64.25656968825179,-2.539742478959674,-51.77463265287418,28,-0.12523472546536873,-78.70144059123324,-3.9399049848636203,-66.87585926759157,27,0.13504873028804798,-63.87963662297826,-2.2035521707961228,-51.40169978752658,27,0.4939074281265908,-46.577914505854,-0.7527024926410528,-36.390998000249965,27,-0.17677119093683502,-82.16876626596695,-4.382753238065723,-70.69022149297695,28,631,UT,Mining Fork,8295,40.49,-112.61,9/22/1988,9/30/2018,ut428771
363,632_CO,0.7579258370197655,-20.18104015404565,0.2881488729177352,-12.422861141050605,28,0.5871473236254012,-37.23263851236721,-0.6404990873775578,-26.957235948954644,27,0.3536212053024877,-54.66013480322953,-2.71136125249296,-44.471626391528645,27,0.6234869397295446,-36.34381219895272,-0.9266353405823272,-29.698886777083892,27,0.2702775179619705,-57.986708590322415,-2.9526625082643148,-45.39199016326814,28,632,CO,Molas Lake,10500,37.75,-107.69,8/6/1986,9/30/2018,co058582
364,633_CA,0.4348891937143101,-55.91065691325738,-0.04671095274030379,-39.38366488823658,26,0.12306527813472876,-70.15607297220372,-0.6855374657248123,-51.83908843888216,26,-0.16991285846993387,-87.42128044322462,-1.8774631150790242,-70.58757611217992,26,-0.011136573024200569,-79.5287311642067,-1.1828783272548415,-59.666593942759675,26,0.004386410109996852,-77.44449490094983,-0.963632503773424,-55.889248100914315,26,633,CA,Monitor Pass,8306,38.67,-119.61,8/1/1990,9/30/2018,nv265191
365,634_UT,0.5612076673334894,-38.65103698109565,0.3895928951268438,-19.99849215537445,28,0.1965653040628753,-59.50672745005061,-1.1049646075627408,-44.78311316246131,27,0.00022497127328791056,-70.6646094391046,-2.276754851686092,-56.49446569909043,27,0.2490564079130172,-58.459875358530006,-1.0948860211262472,-44.67513615325837,27,0.2417398789341892,-59.439710846232,-0.992591895242226,-44.10598869883231,28,634,UT,Monte Cristo,8932,41.47,-111.5,10/1/1978,9/30/2018,ut429595
366,635_MT,0.5847120285890355,-27.52633230269535,0.5686877126233039,-9.761845193004882,28,0.37537114085464895,-46.524748259400674,-1.1034527741479665,-30.1064599682342,27,0.4801433083514309,-39.39878505043134,-0.26909445269551435,-22.65155282719191,27,0.3281192635211856,-49.203146916454756,-1.5673106388915516,-33.946954252678964,27,0.3404734915707387,-43.2875779551211,-0.6618760648138475,-24.959807539503284,28,635,MT,Monument Peak,8850,45.22,-110.24,8/13/1980,9/30/2018,wy489025
367,636_ID,0.7809707405707822,-15.066446609550347,0.34636689479531746,-2.5028517004994613,28,0.4580331677970602,-48.61700648732012,-0.6242225856630867,-33.835268505079824,27,0.7231706056467058,-26.174723589426627,0.5185159965982938,-13.682388032410314,27,0.7870968103910841,-23.53303219949635,0.5713083117046905,-10.101225100853679,27,0.5915852397467072,-34.674804735600524,0.15673747254441672,-16.9263652170061,28,636,ID,Moonshine,7440,44.41,-113.4,10/1/1981,9/30/2018,id101671
368,637_ID,0.6009593852381966,-31.74015260444457,0.4305830689271851,-12.384337547507553,28,0.3756764058394263,-51.15255878965951,-0.7425847867559585,-33.4268548405646,27,0.7004020438117986,-22.9938985057826,0.5725101455296283,-5.785762752148672,27,0.5872241062287977,-37.14475920104846,0.3532602314438946,-18.446434458594325,27,0.2664759249659617,-53.15209934944779,-0.928493899699167,-32.512173519838264,28,637,ID,Mores Creek Summit,6100,43.93,-115.67,3/6/1979,9/30/2018,id104442
369,638_ID,0.7149761455409633,-21.653507833851343,0.8372122903122308,-4.580025038711158,28,0.4431494871246895,-47.37858879063703,-0.16160847065784045,-28.407685827451026,27,0.5303321789554776,-40.822636231310334,0.12136449021045904,-24.04538598982289,27,0.6454954101273322,-32.98879680846194,0.5898090761941343,-15.488763052590807,27,0.5332505991878057,-36.93381096813884,0.5159733265612491,-15.9249497578493,28,638,ID,Moose Creek,6200,45.67,-113.95,10/1/1981,9/30/2018,mt249067
370,639_ID,0.887473859531561,3.8811085464222512,0.6195806756257818,9.31103613637616,28,0.7096275522558377,-27.97605879431605,0.436445535968412,-17.780458755951813,27,0.8729477041320138,0.9358198553532476,0.7269235615556098,4.707560444196361,27,0.908632826726924,4.515150539999715,0.7347434454716465,9.707084556279538,27,0.7152866118413113,-20.224073956774227,0.5106760696018005,-9.66193791891716,28,639,ID,Morgan Creek,7600,44.84,-114.27,10/1/1981,9/30/2018,id108080
371,640_AZ,0.5266150585708945,-34.6826729466774,0.5012030847217656,-8.109863926583643,28,0.5149788754775102,-51.69240487049007,0.539661897050314,-31.25480591781497,27,0.30399818262870915,-59.08892954864288,0.06248837189378487,-36.84101254921261,27,0.4888615409693853,-52.12576019117297,0.5736590055004436,-28.11481145423229,27,0.1949336982879588,-71.24757403881775,-0.0006628435187452375,-41.945794009791335,28,640,AZ,Mormon Mountain,7500,34.94,-111.52,9/30/1978,9/30/2018,az023010
372,642_WA,0.8613267493795296,2.450652925110768,0.6516777684812,9.586284525215431,28,0.8054233529394288,-19.984057488357905,0.5731200406902222,-9.91329596001773,27,0.4594602531021754,-48.051006493848895,-0.5318125457212173,-34.24774824201265,27,0.7496241562996597,-29.58945103759198,0.4381653884161247,-18.391826991107163,27,0.658053254457312,-33.53978585940564,0.3282281838423439,-19.7248858744142,28,642,WA,Morse Lake,5410,46.91,-121.48,10/1/1978,9/30/2018,wa456898
373,643_UT,0.3235875379346306,-51.32311931235482,-0.9865431481245379,-39.693133072022384,28,0.5607897132990264,-43.3697999941769,-0.29437810410188514,-37.214731720178825,27,0.3699155007053676,-50.1740510088178,-0.7744449890471609,-42.23109097664162,27,0.2774506852138795,-58.00146656468289,-1.062089694556274,-48.55475257373652,27,0.15041104292556295,-65.62557671225403,-1.5334736755414269,-52.597500202342566,28,643,UT,Mosby Mtn.,9553,40.61,-109.89,10/1/1978,9/30/2018,ut426123
374,644_WA,0.7605859943796479,-10.88205284214322,0.7838649024682429,4.466543101144086,25,0.7010887916322989,-31.188608070302912,0.6928409182119404,-18.347508314382235,25,0.0447991927302076,-69.99934407070678,-1.2865639106668274,-55.54938458235292,25,0.2620227694916084,-57.212902399366506,-0.4218094079511434,-41.27285633536209,25,0.4408294474904788,-48.763975493799,0.23386165477680346,-30.671745122009998,25,644,WA,Moses Mtn,5010,48.36,-119.08,10/1/1991,9/30/2018,wa456974
375,645_ID,0.7628501955001574,-10.169893413017693,0.6083429375514732,3.6400305536919246,28,0.6996504036681309,-14.290900021736407,0.5644683439997131,-0.1904318211573075,27,0.4267194121852032,-43.72536480048952,-0.2548746805006714,-24.589806456658906,27,0.23535175134778896,-58.718495712267334,-1.4458240830740845,-41.91693431972481,27,0.5661128869123999,-32.951817911784595,0.29470744130732385,-14.703923475555825,28,645,ID,Mosquito Ridge,5260,48.06,-116.23,3/8/1979,9/30/2018,id101363
376,646_MT,0.8187054903337346,-13.029159569644936,0.5814631769526442,1.7649419143394136,28,0.3146681382202793,-48.6114155484149,-6.939160776184362,-37.27590714584801,27,0.18589891753843807,-54.65346571612103,-7.394150411244421,-40.06127638714421,27,0.4666091218839154,-43.82292322982924,-3.744602058424154,-30.01281697764433,27,0.5155779454398915,-37.27091564498989,-2.182429301011412,-23.014151674154487,28,646,MT,Moss Peak,6780,47.68,-113.96,7/12/1985,9/30/2018,mt246635
377,647_OR,0.7019693548289312,19.7155559074405,-2.757825305528549,25.821873458830012,28,0.5301936330110637,-37.59616756655879,-1.3022929893235358,-21.21475081782836,27,0.7680717519605977,-15.230968675566823,-0.5300621926457845,-5.559385367194245,27,0.7476414907398032,-23.576831233362988,-0.022826499645533627,-8.666498077973412,27,0.6504460040392757,-24.772944690044866,-1.2970359953453858,-10.173762898299824,28,647,OR,Moss Springs,5760,45.27,-117.69,10/1/1980,9/30/2018,or358997
378,648_WA,0.625050957513346,-5.137206027974403,0.3847759661759052,14.011825584908678,27,0.08274016584439492,-67.80839031508282,-0.7520340393662217,-49.16345408280275,27,-0.3642384285180011,-92.34532605044805,-2.341658403814243,-77.21263300825258,27,-0.4927926890367325,-96.37777474300691,-2.8353438686165178,-82.26931281648045,27,0.2336897428937941,-60.35686367284342,-0.21266818415401528,-39.78098004739697,27,648,WA,Mount Crag,3960,47.76,-123.03,10/1/1989,9/30/2018,wa456846
379,649_MT,0.7131166321545617,-10.122852860911873,0.4935454794159512,7.54796914555223,28,0.5414357486356022,-36.9010705106185,0.2652175581202285,-20.258050093661325,27,0.6598298334112677,-21.113986779828625,0.7685991461414039,-3.9846802115358884,27,0.7520704763084969,-23.248109272097093,0.7982211581542797,-7.873611745171147,27,0.5078489456724897,-36.05684075233234,0.5749774899943392,-14.111136551499314,28,649,MT,Mount Lockhart,6400,47.92,-112.82,10/1/1970,9/30/2018,mt243489
380,650_ID,0.7255435304650251,-24.00951753124105,0.436169229807546,-8.196514693742474,28,0.5390230891113601,-39.70113313157589,-0.509572303228484,-25.36966905935065,27,0.4442847644809264,-46.16471152609644,-1.5661953147810728,-32.513601526184395,27,0.5045136533284444,-44.0162704160834,-0.9470835554804282,-28.55993494466223,27,0.40488181686584296,-46.83250875348469,-1.2203820102939824,-29.21491606903711,28,650,ID,Mountain Meadows,6320,45.7,-115.23,10/1/1980,9/30/2018,id102875
381,651_OR,0.8040385752387043,15.011005502428505,-0.2690727128085948,23.777657544118203,28,0.7650060312672423,-20.368010926573007,0.2265118229030274,-4.060738953531937,27,0.4408937708318108,-49.912142074173886,-0.4608807002262612,-32.688382865252066,27,0.8562159794065718,-17.051769062630857,0.6103551875079845,-1.6212687875176108,27,0.6372067025619389,-32.589329243006986,-0.267173285964468,-16.542741441897512,28,651,OR,Mt Hood Test Site,5370,45.32,-121.72,7/1/1980,9/30/2018,or358466
382,652_NV,0.8778303925163751,-15.764385621127978,0.9462806536591859,-1.4112919277405764,28,0.6028287799449501,-46.328141763739346,0.4889474551172093,-30.8167566953478,27,0.7304390878230038,-29.55259560970948,0.7304092917136795,-12.5020286883583,27,0.2409511790554289,-67.88740837048928,-0.3899381775135888,-52.15744244611127,27,0.6772948572694854,-39.2455646870481,0.7082996973095779,-22.06757933064231,28,652,NV,Mt Rose Ski Area,8801,39.32,-119.89,6/5/1980,9/30/2018,ca040931
383,653_OR,0.42014921102071,23.05158146566546,-2.229529567453412,32.491795864641205,28,0.5670056898249389,-3.8730236089448575,-0.3176277555881688,8.324309223600169,27,0.06687605201890645,-59.395053365464,-2.3150377862192832,-43.50040896497303,27,0.13137717847512784,-55.47102154226279,-1.8458978461687143,-39.40780719893554,27,0.4671594946346834,-25.057181893315377,-0.8163018696852701,-9.686742312679801,28,653,OR,Mt. Howard,7910,45.27,-117.17,10/1/1980,9/30/2018,or353604
384,654_ID,0.7041531302359216,-24.057077507411734,0.4147724212808331,-15.896449644561686,28,0.5549251721248947,-36.465337536462286,-0.03958670371417994,-21.88194827557384,27,0.5592747429494911,-45.07672143598421,-0.24938493003166284,-35.46817794272531,27,0.5556297576620577,-44.85471081320371,-0.15951131848186414,-30.79705602086363,27,0.3627008817456385,-58.50483088769993,-0.8381763794593955,-42.696497976116156,28,654,ID,Mud Flat,5730,42.6,-116.56,10/1/1980,9/30/2018,id108928
385,655_OR,0.564601610288624,-11.943538521342294,0.13777846091923585,3.7504986876640536,28,0.3663842653125197,-47.7302882982032,-0.0329735727004552,-24.84100965978473,27,0.2039676177036872,-60.920069229329826,-0.3903236326030577,-38.788445461827,27,0.4529900445757301,-45.34555137841004,0.16977676631042693,-23.52187129332568,27,0.1861192604389611,-59.50743878506898,-0.37566256378638907,-36.609028871391075,28,655,OR,Mud Ridge,4070,45.25,-121.74,10/1/1978,9/30/2018,or358466
386,656_MT,0.5374300527686142,-31.54243266288801,-0.3025165380118131,-14.992138280196912,28,0.023182530128380008,-65.53781741273275,-6.619066864278728,-54.49031923704872,27,0.5325611254095002,-35.637056556589926,-0.6041093893946645,-21.77873586516403,27,0.5368674835011238,-38.732713250747416,-0.7312251104699967,-23.74008594171033,27,0.2438045642173144,-49.58478254701273,-2.0049090247393258,-31.517888294414078,28,656,MT,Mule Creek,8300,45.41,-112.96,8/18/1980,9/30/2018,mt242409
387,657_MT,0.6775414591161635,-19.291550522750907,0.4337090702790871,-5.092389260279291,28,0.21987767743969694,-55.0009526635581,-2.9457455309651537,-39.02845009542347,27,0.4659501421100986,-42.51277362760934,-1.1179779960765095,-26.31766534801128,27,0.1984205416414876,-58.57569284148186,-3.150006084763,-41.819112498578136,27,0.3620814652705866,-47.351697710258534,-1.76680428554775,-31.478834791259732,28,657,MT,N Fk Elk Creek,6250,46.87,-113.28,10/1/1970,9/30/2018,mt247448
388,658_CO,0.6647426693829585,-12.506183363065345,0.6655791701332312,-2.293517830493229,28,0.4772399569910856,-47.78991199301614,-0.960781908102124,-38.068736731210755,27,0.8306786723777534,0.8116531848050336,0.7863049184512877,-1.0176340808151263,27,0.7707089025598278,-6.7994698387170365,0.7565592948834746,-2.3170548171108503,27,0.3768210848544831,-49.59184101426671,-0.715716492866145,-36.75420082798927,28,658,CO,Nast Lake,8700,39.3,-106.61,9/30/1985,9/30/2018,co058064
389,660_OR,0.5774846551944479,-17.736856425473196,0.5400134680332317,6.091911394277468,28,0.5503704068756593,-30.439090305188994,0.5790951176161869,-3.0988949097205136,27,0.5773358667936108,-35.788588732176144,0.5300333166482002,-17.452858208314893,27,0.6463821431593914,-27.09106806559175,0.618250922240102,-7.790523460342798,27,0.27707793784353874,-64.61798881825885,0.056702134530788324,-41.47385368007871,28,660,OR,New Crescent Lake,4910,43.51,-121.98,10/1/1980,9/30/2018,or359316
390,661_WY,0.6523530085796813,-30.19963076471403,0.3919154988688428,-14.197123480952165,28,0.5136777725881752,-43.199369135952644,-0.7982375243318982,-27.752757842539054,27,0.3624252881919139,-51.675521145600975,-1.7281872867782089,-35.256317130100435,27,0.4861103326048215,-46.23500172330985,-1.2563146369073688,-32.00840669824021,27,0.280235537117531,-54.251171112929704,-2.062862025560799,-35.26967366073461,28,661,WY,New Fork Lake,8340,43.11,-109.95,8/18/1985,9/30/2018,wy487260
391,662_MT,0.5546576299272098,-6.553491477124612,-0.3937974999288976,12.803593212820234,28,0.590570544418614,-13.691749951269578,0.3695660388956791,9.375455913431678,27,0.6095250493522671,-25.638402661550174,0.5100862547152677,-7.909550943506331,27,0.6474056857372466,-19.19641996786443,0.4847681510019332,0.13901451836784245,27,0.4146914953452279,-37.76323505761629,0.1034854510418426,-14.887132386300626,28,662,MT,Nez Perce Camp,5650,45.73,-114.48,10/1/1976,9/30/2018,mt243885
392,663_CO,0.731217247288553,-1.984701159018096,-0.6062735580694247,6.048040671293209,28,0.5909914313578494,-32.727361963389626,-0.5006182445510892,-20.619902156171964,27,0.7529502929159901,-14.427210039362464,0.38083761235183056,-2.074454328317984,27,0.7644890651386272,-21.10419736486861,0.18190432637794185,-10.751845710150151,27,0.4684235583787802,-38.429553049605886,-1.7712307319262743,-24.8175380354998,28,663,CO,Niwot,9910,40.04,-105.54,10/1/1980,9/30/2018,co050848
393,664_MT,0.7829508264419427,-12.707420095868548,0.8182766768941094,-1.1758096865250272,28,0.4717891478878888,-42.12030575237453,-1.1313129152474,-30.635897277040016,27,0.6141686262439305,-28.789162703306108,0.2614143905409139,-13.164436631307481,27,0.3857875061711336,-48.55148382135497,-1.6821509920938233,-34.694361569691914,27,0.5532656347459926,-31.96087406129362,0.11885891298349692,-16.765339474075162,28,664,MT,Noisy Basin,6040,48.16,-113.95,10/1/1974,9/30/2018,mt242104
